gene_name,refseq_id,miR,SNP,diseases,distance,experimentally_confirmed
TGFBR3,NR_036634,hsa-miR-1,rs1805110,Emphysema,-3227,
TGFBR3,NR_036634,hsa-miR-206,rs1805110,Emphysema,-3227,
TGFBR3,NR_036634,hsa-miR-1,rs1805110,Emphysema,-3227,
ESR1,NM_001122740,hsa-miR-539,rs3798577,"Breast cancer, Anorexia nervosa",-3238,
DISC1,NM_001164537,hsa-miR-107,rs980989,"Bipolar disorder",3244,
DISC1,NM_001164537,hsa-miR-103,rs980989,"Bipolar disorder",3244,
RGS6,NM_004296,hsa-miR-196b,rs2074647,"Bladder cancer",-3245,
RGS6,NM_004296,hsa-miR-196a,rs2074647,"Bladder cancer",-3245,
RGS6,NM_004296,hsa-let-7i,rs2074647,"Bladder cancer",-3246,
RGS6,NM_004296,hsa-let-7f,rs2074647,"Bladder cancer",-3246,
RGS6,NM_004296,hsa-let-7g,rs2074647,"Bladder cancer",-3246,
RGS6,NM_004296,hsa-let-7b,rs2074647,"Bladder cancer",-3246,
RGS6,NM_004296,hsa-let-7e,rs2074647,"Bladder cancer",-3246,
RGS6,NM_004296,hsa-let-7a,rs2074647,"Bladder cancer",-3246,
RGS6,NM_004296,hsa-let-7c,rs2074647,"Bladder cancer",-3246,
RGS6,NM_004296,hsa-let-7d,rs2074647,"Bladder cancer",-3246,
RGS6,NM_004296,hsa-miR-98,rs2074647,"Bladder cancer",-3246,
RGS6,NM_004296,hsa-miR-202,rs2074647,"Bladder cancer",-3247,
ONECUT2,NM_004852,hsa-miR-181a,rs660626,"Rheumatoid arthritis",-3253,
ONECUT2,NM_004852,hsa-miR-181d,rs660626,"Rheumatoid arthritis",-3253,
ONECUT2,NM_004852,hsa-miR-181c,rs660626,"Rheumatoid arthritis",-3253,
ONECUT2,NM_004852,hsa-miR-181b,rs660626,"Rheumatoid arthritis",-3253,
ONECUT2,NM_004852,hsa-miR-543,rs660626,"Rheumatoid arthritis",-3254,
IGF1,NM_001111283,hsa-miR-486-5p,rs6220,"Breast cancer",-3268,
ESR1,NM_001122740,hsa-miR-18,rs1062577,"Breast cancer",3271,
ESR1,NM_001122740,hsa-miR-18,rs1062577,"Breast cancer",3271,
INSR,NM_000208,hsa-miR-16,rs1052371,"Migraine with aura",3272,
INSR,NM_000208,hsa-miR-424,rs1052371,"Migraine with aura",3272,
INSR,NM_000208,hsa-miR-15b,rs1052371,"Migraine with aura",3272,
INSR,NM_000208,hsa-miR-15a,rs1052371,"Migraine with aura",3272,
INSR,NM_000208,hsa-miR-497,rs1052371,"Migraine with aura",3272,
INSR,NM_000208,hsa-miR-503,rs1052371,"Migraine with aura",3272,
INSR,NM_000208,hsa-miR-195,rs1052371,"Migraine with aura",3272,
PPARA,NM_005036,hsa-miR-21,rs3892755,Atherosclerosis,3276,
CNR1,NM_033181,hsa-miR-30b,rs806368,"Nicotine dependence, Attention deficit/hyperactivity disorder, Cocaine dependence",3277,
CNR1,NM_033181,hsa-miR-30e,rs806368,"Nicotine dependence, Attention deficit/hyperactivity disorder, Cocaine dependence",3277,
CNR1,NM_033181,hsa-miR-30a-5p,rs806368,"Nicotine dependence, Attention deficit/hyperactivity disorder, Cocaine dependence",3277,
CNR1,NM_033181,hsa-miR-30c,rs806368,"Nicotine dependence, Attention deficit/hyperactivity disorder, Cocaine dependence",3277,
CNR1,NM_033181,hsa-miR-30d,rs806368,"Nicotine dependence, Attention deficit/hyperactivity disorder, Cocaine dependence",3277,
VAPA,NM_194434,hsa-miR-875-5p,rs29067,"Bipolar disorder",3278,
BRCA1,NR_027676,hsa-miR-197,rs4986850,"Breast cancer",-3295,
NR3C1,NM_001018076,hsa-miR-340,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3296,
PPARGC1A,NM_013261,hsa-miR-323,rs6821591,"Huntington's disease",-3297,
PPARGC1A,NM_013261,hsa-miR-323,rs6821591,"Huntington's disease",-3297,
IGFBP5,NM_000599,hsa-miR-137,rs3276,"Metabolic syndrome",3297,
IGFBP5,NM_000599,hsa-miR-137,rs3276,"Metabolic syndrome",3297,
BRCA1,NR_027676,hsa-miR-205,rs4986850,"Breast cancer",-3298,
PPARGC1A,NM_013261,hsa-miR-217,rs6821591,"Huntington's disease",-3301,
PPARGC1A,NM_013261,hsa-miR-217,rs6821591,"Huntington's disease",-3301,
PPARA,NM_005036,hsa-miR-9,rs3892755,Atherosclerosis,-3302,
ESR1,NM_001122740,hsa-miR-300,rs1062577,"Breast cancer",3312,
ESR1,NM_001122740,hsa-miR-381,rs1062577,"Breast cancer",3312,
PPARGC1A,NM_013261,hsa-miR-485-5p,rs6821591,"Huntington's disease",-3313,
PPARGC1A,NM_013261,hsa-miR-204,rs6821591,"Huntington's disease",-3331,
PPARGC1A,NM_013261,hsa-miR-211,rs6821591,"Huntington's disease",-3331,
ONECUT2,NM_004852,hsa-miR-488,rs674849,"Rheumatoid arthritis",-3331,
PPARGC1A,NM_013261,hsa-miR-211,rs6821591,"Huntington's disease",-3332,
PPARGC1A,NM_013261,hsa-miR-204,rs6821591,"Huntington's disease",-3332,
PPARGC1A,NM_013261,hsa-miR-211,rs6821591,"Huntington's disease",-3332,
PPARGC1A,NM_013261,hsa-miR-204,rs6821591,"Huntington's disease",-3332,
VAPA,NM_194434,hsa-miR-335,rs29067,"Bipolar disorder",3333,
NR3C1,NM_001018076,hsa-miR-506,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3336,
NR3C1,NM_001018076,hsa-miR-124,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3336,Yes
ESR1,NM_001122740,hsa-miR-215,rs1062577,"Breast cancer",3339,
VAPA,NM_194434,hsa-miR-194,rs29067,"Bipolar disorder",3340,
PPARGC1A,NM_013261,hsa-miR-543,rs6821591,"Huntington's disease",-3341,
PPARGC1A,NM_013261,hsa-miR-181c,rs6821591,"Huntington's disease",-3341,
PPARGC1A,NM_013261,hsa-miR-181a,rs6821591,"Huntington's disease",-3341,
PPARGC1A,NM_013261,hsa-miR-181b,rs6821591,"Huntington's disease",-3341,
PPARGC1A,NM_013261,hsa-miR-181c,rs6821591,"Huntington's disease",-3341,
PPARGC1A,NM_013261,hsa-miR-181a,rs6821591,"Huntington's disease",-3341,
PPARGC1A,NM_013261,hsa-miR-181b,rs6821591,"Huntington's disease",-3341,
PPARGC1A,NM_013261,hsa-miR-494,rs6821591,"Huntington's disease",-3343,
NR3C1,NM_001018076,hsa-miR-211,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3346,
NR3C1,NM_001018076,hsa-miR-204,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3346,
NR3C1,NM_001018076,hsa-miR-211,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3346,
NR3C1,NM_001018076,hsa-miR-204,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3346,
NR3C1,NM_001018076,hsa-miR-211,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3346,
NR3C1,NM_001018076,hsa-miR-204,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3346,
ONECUT2,NM_004852,hsa-miR-539,rs615030,"Rheumatoid arthritis",3346,
DICER1,NM_001195573,hsa-miR-302b*,rs3742330,"Esophageal cancer, Oral premalignant",3349,
ONECUT2,NM_004852,hsa-miR-9,rs615030,"Rheumatoid arthritis",3359,
DICER1,NM_001195573,hsa-miR-31,rs13078,"Esophageal cancer",-3366,
DICER1,NM_001195573,hsa-miR-31,rs13078,"Esophageal cancer",-3366,
NR3C1,NM_001018076,hsa-miR-30e,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3367,
NR3C1,NM_001018076,hsa-miR-30b,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3367,
NR3C1,NM_001018076,hsa-miR-30d,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3367,
NR3C1,NM_001018076,hsa-miR-30c,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3367,
NR3C1,NM_001018076,hsa-miR-30a,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3367,
ESR1,NM_001122740,hsa-miR-302b*,rs1062577,"Breast cancer",3376,
VAPA,NM_194434,hsa-miR-543,rs29067,"Bipolar disorder",3378,
DICER1,NM_001195573,hsa-miR-302b*,rs3742330,"Esophageal cancer, Oral premalignant",3388,
ONECUT2,NM_004852,hsa-miR-153,rs519596,"Rheumatoid arthritis",-3392,
BRCA1,NR_027676,hsa-miR-30a-3p,rs1799966,Glioblastoma,3399,
ONECUT2,NM_004852,hsa-miR-320a,rs674849,"Rheumatoid arthritis",-3405,
ONECUT2,NM_004852,hsa-miR-320b,rs674849,"Rheumatoid arthritis",-3405,
ONECUT2,NM_004852,hsa-miR-320c,rs674849,"Rheumatoid arthritis",-3405,
ONECUT2,NM_004852,hsa-miR-320d,rs674849,"Rheumatoid arthritis",-3405,
TGFBR1,NM_001130916,hsa-miR-142-3p,rs334348,"Breast cancer, Colorectal cancer",-3410,
ONECUT2,NM_004852,hsa-miR-217,rs615030,"Rheumatoid arthritis",3416,
BRCA1,NR_027676,hsa-miR-197,rs4986850,"Breast cancer",-3417,
PPARA,NM_005036,hsa-miR-590-5p,rs3892755,Atherosclerosis,3417,
PPARA,NM_005036,hsa-miR-21,rs3892755,Atherosclerosis,3417,
PPARA,NM_005036,hsa-miR-21,rs3892755,Atherosclerosis,3417,
ESR1,NM_001122740,hsa-miR-372,rs1062577,"Breast cancer",3418,
ESR1,NM_001122740,hsa-miR-93,rs1062577,"Breast cancer",3418,
ONECUT2,NM_004852,hsa-miR-153,rs615030,"Rheumatoid arthritis",3418,
ESR1,NM_001122740,hsa-miR-302a,rs1062577,"Breast cancer",3419,
ESR1,NM_001122740,hsa-miR-302b,rs1062577,"Breast cancer",3419,
ESR1,NM_001122740,hsa-miR-373,rs1062577,"Breast cancer",3419,
ESR1,NM_001122740,hsa-miR-302d,rs1062577,"Breast cancer",3419,
ESR1,NM_001122740,hsa-miR-302c,rs1062577,"Breast cancer",3419,Yes
TOM1L2,NM_001082968,hsa-miR-378,rs2236513,"Type 2 diabetes",3423,
ONECUT2,NM_004852,hsa-miR-876-5p,rs674849,"Rheumatoid arthritis",-3437,
ONECUT2,NM_004852,hsa-miR-9,rs674849,"Rheumatoid arthritis",-3441,
ESRRG,NR_024099,hsa-miR-23b,rs945453,"Breast cancer",-3447,
ESRRG,NR_024099,hsa-miR-23a,rs945453,"Breast cancer",-3447,
VAPA,NM_194434,hsa-miR-19b,rs29067,"Bipolar disorder",3471,
VAPA,NM_194434,hsa-miR-19a,rs29067,"Bipolar disorder",3471,
ONECUT2,NM_004852,hsa-miR-485-5p,rs552396,"Rheumatoid arthritis",3472,
ONECUT2,NM_004852,hsa-miR-195,rs615030,"Rheumatoid arthritis",3480,
ONECUT2,NM_004852,hsa-miR-497,rs615030,"Rheumatoid arthritis",3480,
ONECUT2,NM_004852,hsa-miR-15b,rs615030,"Rheumatoid arthritis",3480,
ONECUT2,NM_004852,hsa-miR-16,rs615030,"Rheumatoid arthritis",3480,
ONECUT2,NM_004852,hsa-miR-15a,rs615030,"Rheumatoid arthritis",3480,
ONECUT2,NM_004852,hsa-miR-424,rs615030,"Rheumatoid arthritis",3480,
ONECUT2,NM_004852,hsa-miR-27a,rs552396,"Rheumatoid arthritis",3493,
ONECUT2,NM_004852,hsa-miR-27b,rs552396,"Rheumatoid arthritis",3493,
ONECUT2,NM_004852,hsa-miR-128,rs552396,"Rheumatoid arthritis",3494,
BMPR1B,NM_001203,hsa-miR-124,rs1434536,"Breast cancer",-3495,
BMPR1B,NM_001203,hsa-miR-506,rs1434536,"Breast cancer",-3495,
TOM1L2,NM_001082968,hsa-miR-378,rs3183702,"Alzheimer's disease",3500,
BRCA1,NR_027676,hsa-miR-143,rs1799950,"Prostate cancer",-3501,
ESR1,NM_001122740,hsa-miR-145,rs9341070,"Breast cancer, Type 2 diabetes",-3502,
KIAA1549,NM_001164665,hsa-miR-485-5p,rs896193,Autism,3502,
VAPA,NM_194434,hsa-miR-300,rs29067,"Bipolar disorder",3506,
VAPA,NM_194434,hsa-miR-381,rs29067,"Bipolar disorder",3506,
BMPR1B,NM_001203,hsa-miR-381,rs1434536,"Breast cancer",-3509,
BMPR1B,NM_001203,hsa-miR-300,rs1434536,"Breast cancer",-3509,
RGS6,NM_004296,hsa-miR-138,rs2074647,"Bladder cancer",-3514,
BMPR1B,NM_001203,hsa-miR-144,rs1434536,"Breast cancer",-3515,
BMPR1B,NM_001203,hsa-miR-101,rs1434536,"Breast cancer",-3516,
RGS6,NM_004296,hsa-miR-485-5p,rs2074647,"Bladder cancer",-3517,
IGF1R,NM_000875,hsa-miR-379,rs2016347,"Breast cancer",-3530,
ONECUT2,NM_004852,hsa-miR-495,rs552396,"Rheumatoid arthritis",3531,
IGF1R,NM_000875,hsa-let-7f,rs2016347,"Breast cancer",-3532,
IGF1R,NM_000875,hsa-let-7e,rs2016347,"Breast cancer",-3532,
IGF1R,NM_000875,hsa-let-7g,rs2016347,"Breast cancer",-3532,
IGF1R,NM_000875,hsa-let-7d,rs2016347,"Breast cancer",-3532,
IGF1R,NM_000875,hsa-let-7i,rs2016347,"Breast cancer",-3532,
IGF1R,NM_000875,hsa-let-7a,rs2016347,"Breast cancer",-3532,
IGF1R,NM_000875,hsa-let-7b,rs2016347,"Breast cancer",-3532,
IGF1R,NM_000875,hsa-let-7c,rs2016347,"Breast cancer",-3532,
IGF1R,NM_000875,hsa-miR-98,rs2016347,"Breast cancer",-3532,
ESRRG,NR_024099,hsa-miR-137,rs945453,"Breast cancer",-3538,
ESRRG,NR_024099,hsa-miR-137,rs945453,"Breast cancer",-3538,
BMPR1B,NM_001203,hsa-miR-375,rs1434536,"Breast cancer",-3539,
DICER1,NM_001195573,hsa-miR-105,rs13078,"Esophageal cancer",-3542,
ESRRG,NR_024099,hsa-miR-377,rs945453,"Breast cancer",-3549,
VAPA,NM_194434,hsa-miR-451,rs29067,"Bipolar disorder",3553,
BMPR1B,NM_001203,hsa-miR-495,rs1434536,"Breast cancer",-3559,
BMPR1B,NM_001203,hsa-miR-194,rs1434536,"Breast cancer",-3561,
BMPR1B,NM_001203,hsa-miR-381,rs1434536,"Breast cancer",-3570,
BMPR1B,NM_001203,hsa-miR-300,rs1434536,"Breast cancer",-3570,
ONECUT2,NM_004852,hsa-miR-96,rs519596,"Rheumatoid arthritis",-3571,
ONECUT2,NM_004852,hsa-miR-182,rs519596,"Rheumatoid arthritis",-3571,
ONECUT2,NM_004852,hsa-miR-1271,rs519596,"Rheumatoid arthritis",-3571,
INSR,NM_000208,hsa-miR-133a,rs1052371,"Migraine with aura",3572,
INSR,NM_000208,hsa-miR-133b,rs1052371,"Migraine with aura",3572,
ONECUT2,NM_004852,hsa-miR-9,rs519596,"Rheumatoid arthritis",-3573,
ONECUT2,NM_004852,hsa-miR-128,rs615030,"Rheumatoid arthritis",3576,
BMPR1B,NM_001203,hsa-miR-206,rs1434536,"Breast cancer",-3590,
BMPR1B,NM_001203,hsa-miR-613,rs1434536,"Breast cancer",-3590,
BMPR1B,NM_001203,hsa-miR-1,rs1434536,"Breast cancer",-3590,
ESR1,NM_001122740,hsa-miR-302b*,rs9341070,"Breast cancer, Type 2 diabetes",-3594,
VAPA,NM_194434,hsa-miR-329,rs29067,"Bipolar disorder",3595,
VAPA,NM_194434,hsa-miR-362-3p,rs29067,"Bipolar disorder",3595,
SLC30A8,NM_173851,hsa-miR-143,rs3802177,"Type 2 diabetes",-3601,
ESR1,NM_001122740,hsa-miR-188,rs1062577,"Breast cancer",3602,
ESR1,NM_001122740,hsa-miR-211,rs1062577,"Breast cancer",3603,
ESR1,NM_001122740,hsa-miR-204,rs1062577,"Breast cancer",3603,
ESR1,NM_001122740,hsa-miR-204,rs1062577,"Breast cancer",3603,
ESR1,NM_001122740,hsa-miR-211,rs1062577,"Breast cancer",3603,
PPARA,NM_005036,hsa-miR-124,rs3892755,Atherosclerosis,-3608,
PPARA,NM_005036,hsa-miR-506,rs3892755,Atherosclerosis,-3608,
BMPR2,NM_001204,hsa-miR-135b,rs17199249,"Sickle cell disease",-3614,
BMPR2,NM_001204,hsa-miR-135a,rs17199249,"Sickle cell disease",-3614,
BMPR2,NM_001204,hsa-miR-135b,rs17199249,"Sickle cell disease",-3614,
BMPR2,NM_001204,hsa-miR-135a,rs17199249,"Sickle cell disease",-3614,
ONECUT2,NM_004852,hsa-miR-485-5p,rs2279096,"Rheumatoid arthritis",3618,
ONECUT2,NM_004852,hsa-miR-542-3p,rs674849,"Rheumatoid arthritis",-3630,
BCL2L15,NM_001010922,hsa-miR-338-3p,rs1217384,"Type 1 diabetes",3630,
SLC30A8,NM_173851,hsa-miR-874,rs3802177,"Type 2 diabetes",-3631,
VAPA,NM_194434,hsa-miR-203,rs29067,"Bipolar disorder",3634,
ONECUT2,NM_004852,hsa-miR-27a,rs2279096,"Rheumatoid arthritis",3639,
ONECUT2,NM_004852,hsa-miR-27b,rs2279096,"Rheumatoid arthritis",3639,
ONECUT2,NM_004852,hsa-miR-128,rs2279096,"Rheumatoid arthritis",3640,
VAPA,NM_194434,hsa-miR-30a,rs29067,"Bipolar disorder",3645,
VAPA,NM_194434,hsa-miR-30b,rs29067,"Bipolar disorder",3645,
VAPA,NM_194434,hsa-miR-30c,rs29067,"Bipolar disorder",3645,
VAPA,NM_194434,hsa-miR-30e,rs29067,"Bipolar disorder",3645,
VAPA,NM_194434,hsa-miR-30d,rs29067,"Bipolar disorder",3645,
ONECUT2,NM_004852,hsa-miR-320d,rs519596,"Rheumatoid arthritis",-3658,
ONECUT2,NM_004852,hsa-miR-320c,rs519596,"Rheumatoid arthritis",-3658,
ONECUT2,NM_004852,hsa-miR-320b,rs519596,"Rheumatoid arthritis",-3658,
ONECUT2,NM_004852,hsa-miR-320a,rs519596,"Rheumatoid arthritis",-3658,
BRCA1,NR_027676,hsa-miR-132,rs1799966,Glioblastoma,3658,
ESR1,NM_001122740,hsa-miR-373,rs9341070,"Breast cancer, Type 2 diabetes",-3659,
ONECUT2,NM_004852,hsa-miR-340,rs519596,"Rheumatoid arthritis",-3660,
ESR1,NM_001122740,hsa-miR-19a,rs9341070,"Breast cancer, Type 2 diabetes",-3669,Yes
ESR1,NM_001122740,hsa-miR-19b,rs9341070,"Breast cancer, Type 2 diabetes",-3669,Yes
ESR1,NM_001122740,hsa-miR-19a,rs9341070,"Breast cancer, Type 2 diabetes",-3669,Yes
ESR1,NM_001122740,hsa-miR-19b,rs9341070,"Breast cancer, Type 2 diabetes",-3669,Yes
ESR1,NM_001122740,hsa-miR-19a,rs9341070,"Breast cancer, Type 2 diabetes",-3669,Yes
ESR1,NM_001122740,hsa-miR-19b,rs9341070,"Breast cancer, Type 2 diabetes",-3669,Yes
ESR1,NM_001122740,hsa-miR-130a,rs9341070,"Breast cancer, Type 2 diabetes",-3670,
ESR1,NM_001122740,hsa-miR-301a,rs9341070,"Breast cancer, Type 2 diabetes",-3670,
ESR1,NM_001122740,hsa-miR-454,rs9341070,"Breast cancer, Type 2 diabetes",-3670,
ESR1,NM_001122740,hsa-miR-301b,rs9341070,"Breast cancer, Type 2 diabetes",-3670,
ESR1,NM_001122740,hsa-miR-130b,rs9341070,"Breast cancer, Type 2 diabetes",-3670,
ESR1,NM_001122740,hsa-miR-148a,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-148b,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-152,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-301,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-130b,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-130a,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-152,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-148b,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-148a,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-301,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-130b,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-152,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-130a,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-148a,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
ESR1,NM_001122740,hsa-miR-148b,rs9341070,"Breast cancer, Type 2 diabetes",-3671,
NR3C1,NM_001018076,hsa-miR-328,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3672,
NR3C1,NM_001018076,hsa-miR-328,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3673,
NR3C1,NM_001018076,hsa-miR-328,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3673,
ONECUT2,NM_004852,hsa-miR-34a,rs552396,"Rheumatoid arthritis",3676,
ONECUT2,NM_004852,hsa-miR-34c-5p,rs552396,"Rheumatoid arthritis",3676,
ONECUT2,NM_004852,hsa-miR-449b,rs552396,"Rheumatoid arthritis",3676,
ONECUT2,NM_004852,hsa-miR-449a,rs552396,"Rheumatoid arthritis",3676,
CPLX2,NM_001008220,hsa-miR-135a,rs3822674,Schizophrenia,-3677,
CPLX2,NM_001008220,hsa-miR-135b,rs3822674,Schizophrenia,-3677,
ONECUT2,NM_004852,hsa-miR-495,rs2279096,"Rheumatoid arthritis",3677,
TGFBR1,NM_001130916,hsa-miR-433,rs868,"Bladder cancer",-3678,
PRKCA,NM_002737,hsa-miR-340,rs7342847,"Breast cancer",-3681,
IGF1R,NM_000875,hsa-miR-495,rs2016347,"Breast cancer",-3682,
BCL2L15,NM_001010922,hsa-miR-599,rs1217384,"Type 1 diabetes",3683,
IGF1R,NM_000875,hsa-miR-194,rs2016347,"Breast cancer",-3684,
BMPR2,NM_001204,hsa-miR-24,rs17199249,"Sickle cell disease",-3691,
NR3C1,NM_001018076,hsa-miR-142-3p,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3692,
NR3C1,NM_001018076,hsa-miR-142-3p,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3692,
NR3C1,NM_001018076,hsa-miR-142-3p,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3692,
ONECUT2,NM_004852,hsa-miR-429,rs552396,"Rheumatoid arthritis",3692,
ONECUT2,NM_004852,hsa-miR-200c,rs552396,"Rheumatoid arthritis",3692,
ONECUT2,NM_004852,hsa-miR-200b,rs552396,"Rheumatoid arthritis",3692,
ANKH,NM_054027,hsa-miR-429,rs26307,"Ankylosing spondylitis",3701,
ANKH,NM_054027,hsa-miR-200b,rs26307,"Ankylosing spondylitis",3701,
ANKH,NM_054027,hsa-miR-200c,rs26307,"Ankylosing spondylitis",3701,
TTPAL,NM_001039199,hsa-miR-490-3p,rs1983,"Type 2 diabetes",3704,
ESR1,NM_001122740,hsa-miR-122,rs1062577,"Breast cancer",3708,
ANKH,NM_054027,hsa-miR-590-3p,rs26307,"Ankylosing spondylitis",3710,
VAPA,NM_194434,hsa-miR-145,rs29066,"Bipolar disorder",3714,
PRKCA,NM_002737,hsa-miR-330,rs7342847,"Breast cancer",-3721,
ONECUT2,NM_004852,hsa-miR-9,rs615030,"Rheumatoid arthritis",3721,
ESRRG,NR_024099,hsa-miR-30b,rs945453,"Breast cancer",-3723,
ESRRG,NR_024099,hsa-miR-30d,rs945453,"Breast cancer",-3723,
ESRRG,NR_024099,hsa-miR-30c,rs945453,"Breast cancer",-3723,
ESRRG,NR_024099,hsa-miR-30a,rs945453,"Breast cancer",-3723,
ESRRG,NR_024099,hsa-miR-30e,rs945453,"Breast cancer",-3723,
ONECUT2,NM_004852,hsa-miR-9,rs3848516,"Rheumatoid arthritis",3726,
BRCA1,NR_027676,hsa-miR-218,rs4986850,"Breast cancer",-3727,
IGF1R,NM_000875,hsa-miR-410,rs2016347,"Breast cancer",-3734,
ESRRG,NR_024099,hsa-miR-384,rs945453,"Breast cancer",-3734,
ESRRG,NR_024099,hsa-miR-384,rs945453,"Breast cancer",-3734,
RGS6,NM_004296,hsa-miR-221,rs2074647,"Bladder cancer",-3745,
RGS6,NM_004296,hsa-miR-222,rs2074647,"Bladder cancer",-3745,
RGS6,NM_004296,hsa-miR-137,rs2074647,"Bladder cancer",-3749,
BRCA1,NR_027676,hsa-miR-125a-3p,rs4986850,"Breast cancer",-3749,
ESR1,NM_001122740,hsa-miR-103,rs9341070,"Breast cancer, Type 2 diabetes",-3751,
ESR1,NM_001122740,hsa-miR-107,rs9341070,"Breast cancer, Type 2 diabetes",-3751,
ESRRG,NR_024099,hsa-miR-208,rs945453,"Breast cancer",-3755,
ESRRG,NR_024099,hsa-miR-208,rs945453,"Breast cancer",-3755,
SLC30A8,NM_173851,hsa-miR-378,rs3802177,"Type 2 diabetes",-3758,
SLC30A8,NM_173851,hsa-miR-422a,rs3802177,"Type 2 diabetes",-3758,
ONECUT2,NM_004852,hsa-miR-421,rs552396,"Rheumatoid arthritis",3766,
ONECUT2,NM_004852,hsa-miR-186,rs615030,"Rheumatoid arthritis",3771,
IGF1R,NM_000875,hsa-miR-381,rs2016347,"Breast cancer",-3776,
IGF1R,NM_000875,hsa-miR-300,rs2016347,"Breast cancer",-3776,
BMPR2,NM_001204,hsa-miR-369,rs17199249,"Sickle cell disease",-3780,
NR3C1,NM_001018076,hsa-miR-320,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3783,
NR3C1,NM_001018076,hsa-miR-9*,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3784,
NR3C1,NM_001018076,hsa-miR-124a,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3806,
NR3C1,NM_001018076,hsa-miR-124a,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3806,
BMPR2,NM_001204,hsa-miR-106a,rs17199249,"Sickle cell disease",-3807,
BMPR2,NM_001204,hsa-miR-106a,rs17199249,"Sickle cell disease",-3807,
NR3C1,NM_001018076,hsa-miR-124,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3807,Yes
NR3C1,NM_001018076,hsa-miR-506,rs6198,"Rheumatoid arthritis, Glucocorticoid resistance, Binge eating symptoms",3807,
IGFBP5,NM_000599,hsa-miR-1,rs3276,"Metabolic syndrome",3807,
IGFBP5,NM_000599,hsa-miR-613,rs3276,"Metabolic syndrome",3807,
IGFBP5,NM_000599,hsa-miR-206,rs3276,"Metabolic syndrome",3807,
IGFBP5,NM_000599,hsa-miR-1,rs3276,"Metabolic syndrome",3807,
IGFBP5,NM_000599,hsa-miR-206,rs3276,"Metabolic syndrome",3807,
ONECUT2,NM_004852,hsa-miR-30c,rs552396,"Rheumatoid arthritis",3815,
ONECUT2,NM_004852,hsa-miR-30d,rs552396,"Rheumatoid arthritis",3815,
ONECUT2,NM_004852,hsa-miR-30b,rs552396,"Rheumatoid arthritis",3815,
